Data;Dia;Mês;Ano;Taxa de câmbio - R$ / US$ - comercial - compra - média;;;;;;;;;;;;;;;
31/10/2016;31;Out;2016;R$ 3,1805;;;;;;;;;;;;;;;
28/10/2016;28;Out;2016;R$ 3,1809;;;;;;;;;;;;;;;
27/10/2016;27;Out;2016;R$ 3,1423;;;;;;;;;;;;;;;
26/10/2016;26;Out;2016;R$ 3,1213;;;;;;;;;;;;;;;
25/10/2016;25;Out;2016;R$ 3,1187;;;;;;;;;;;;;;;
24/10/2016;24;Out;2016;R$ 3,1305;;;;;;;;;;;;;;;
21/10/2016;21;Out;2016;R$ 3,1587;;;;;;;;;;;;;;;
20/10/2016;20;Out;2016;R$ 3,1599;;;;;;;;;;;;;;;
19/10/2016;19;Out;2016;R$ 3,1794;;;;;;;;;;;;;;;
18/10/2016;18;Out;2016;R$ 3,1868;;;;;;;;;;;;;;;
17/10/2016;17;Out;2016;R$ 3,1957;;;;;;;;;;;;;;;
14/10/2016;14;Out;2016;R$ 3,1858;;;;;;;;;;;;;;;
13/10/2016;13;Out;2016;R$ 3,2081;;;;;;;;;;;;;;;
11/10/2016;11;Out;2016;R$ 3,2130;;;;;;;;;;;;;;;
10/10/2016;10;Out;2016;R$ 3,2119;;;;;;;;;;;;;;;
07/10/2016;07;Out;2016;R$ 3,2128;;;;;;;;;;;;;;;
06/10/2016;06;Out;2016;R$ 3,2304;;;;;;;;;;;;;;;
05/10/2016;05;Out;2016;R$ 3,2353;;;;;;;;;;;;;;;
04/10/2016;04;Out;2016;R$ 3,2197;;;;;;;;;;;;;;;
03/10/2016;03;Out;2016;R$ 3,2332;;;;;;;;;;;;;;;
30/09/2016;30;Set;2016;R$ 3,2456;;;;;;;;;;;;;;;
29/09/2016;29;Set;2016;R$ 3,2229;;;;;;;;;;;;;;;
28/09/2016;28;Set;2016;R$ 3,2470;;;;;;;;;;;;;;;
27/09/2016;27;Set;2016;R$ 3,2352;;;;;;;;;;;;;;;
26/09/2016;26;Set;2016;R$ 3,2394;;;;;;;;;;;;;;;
23/09/2016;23;Set;2016;R$ 3,2236;;;;;;;;;;;;;;;
22/09/2016;22;Set;2016;R$ 3,2009;;;;;;;;;;;;;;;
21/09/2016;21;Set;2016;R$ 3,2402;;;;;;;;;;;;;;;
20/09/2016;20;Set;2016;R$ 3,2534;;;;;;;;;;;;;;;
19/09/2016;19;Set;2016;R$ 3,2630;;;;;;;;;;;;;;;
16/09/2016;16;Set;2016;R$ 3,2998;;;;;;;;;;;;;;;
15/09/2016;15;Set;2016;R$ 3,3320;;;;;;;;;;;;;;;
14/09/2016;14;Set;2016;R$ 3,3256;;;;;;;;;;;;;;;
13/09/2016;13;Set;2016;R$ 3,2966;;;;;;;;;;;;;;;
12/09/2016;12;Set;2016;R$ 3,2848;;;;;;;;;;;;;;;
09/09/2016;09;Set;2016;R$ 3,2632;;;;;;;;;;;;;;;
08/09/2016;08;Set;2016;R$ 3,1928;;;;;;;;;;;;;;;
06/09/2016;06;Set;2016;R$ 3,2446;;;;;;;;;;;;;;;
05/09/2016;05;Set;2016;R$ 3,2715;;;;;;;;;;;;;;;
02/09/2016;02;Set;2016;R$ 3,2425;;;;;;;;;;;;;;;
01/09/2016;01;Set;2016;R$ 3,2466;;;;;;;;;;;;;;;
31/08/2016;31;Ago;2016;R$ 3,2397;;;;;;;;;;;;;;;
30/08/2016;30;Ago;2016;R$ 3,2519;;;;;;;;;;;;;;;
29/08/2016;29;Ago;2016;R$ 3,2607;;;;;;;;;;;;;;;
26/08/2016;26;Ago;2016;R$ 3,2147;;;;;;;;;;;;;;;
25/08/2016;25;Ago;2016;R$ 3,2313;;;;;;;;;;;;;;;
24/08/2016;24;Ago;2016;R$ 3,2366;;;;;;;;;;;;;;;
23/08/2016;23;Ago;2016;R$ 3,2047;;;;;;;;;;;;;;;
22/08/2016;22;Ago;2016;R$ 3,2157;;;;;;;;;;;;;;;
19/08/2016;19;Ago;2016;R$ 3,2261;;;;;;;;;;;;;;;
18/08/2016;18;Ago;2016;R$ 3,2209;;;;;;;;;;;;;;;
17/08/2016;17;Ago;2016;R$ 3,2242;;;;;;;;;;;;;;;
16/08/2016;16;Ago;2016;R$ 3,1743;;;;;;;;;;;;;;;
15/08/2016;15;Ago;2016;R$ 3,1666;;;;;;;;;;;;;;;
12/08/2016;12;Ago;2016;R$ 3,1596;;;;;;;;;;;;;;;
11/08/2016;11;Ago;2016;R$ 3,1358;;;;;;;;;;;;;;;
10/08/2016;10;Ago;2016;R$ 3,1296;;;;;;;;;;;;;;;
09/08/2016;09;Ago;2016;R$ 3,1497;;;;;;;;;;;;;;;
08/08/2016;08;Ago;2016;R$ 3,1765;;;;;;;;;;;;;;;
05/08/2016;05;Ago;2016;R$ 3,1853;;;;;;;;;;;;;;;
04/08/2016;04;Ago;2016;R$ 3,2177;;;;;;;;;;;;;;;
03/08/2016;03;Ago;2016;R$ 3,2727;;;;;;;;;;;;;;;
02/08/2016;02;Ago;2016;R$ 3,2484;;;;;;;;;;;;;;;
01/08/2016;01;Ago;2016;R$ 3,2656;;;;;;;;;;;;;;;
29/07/2016;29;Jul;2016;R$ 3,2384;;;;;;;;;;;;;;;
26/07/2016;26;Jul;2016;R$ 3,2784;;;;;;;;;;;;;;;
25/07/2016;25;Jul;2016;R$ 3,2813;;;;;;;;;;;;;;;
22/07/2016;22;Jul;2016;R$ 3,2848;;;;;;;;;;;;;;;
21/07/2016;21;Jul;2016;R$ 3,2579;;;;;;;;;;;;;;;
20/07/2016;20;Jul;2016;R$ 3,2506;;;;;;;;;;;;;;;
19/07/2016;19;Jul;2016;R$ 3,2795;;;;;;;;;;;;;;;
18/07/2016;18;Jul;2016;R$ 3,2628;;;;;;;;;;;;;;;
15/07/2016;15;Jul;2016;R$ 3,2650;;;;;;;;;;;;;;;
14/07/2016;14;Jul;2016;R$ 3,2305;;;;;;;;;;;;;;;
13/07/2016;13;Jul;2016;R$ 3,2890;;;;;;;;;;;;;;;
12/07/2016;12;Jul;2016;R$ 3,2744;;;;;;;;;;;;;;;
11/07/2016;11;Jul;2016;R$ 3,3025;;;;;;;;;;;;;;;
08/07/2016;08;Jul;2016;R$ 3,2962;;;;;;;;;;;;;;;
07/07/2016;07;Jul;2016;R$ 3,3382;;;;;;;;;;;;;;;
06/07/2016;06;Jul;2016;R$ 3,3236;;;;;;;;;;;;;;;
05/07/2016;05;Jul;2016;R$ 3,2898;;;;;;;;;;;;;;;
04/07/2016;04;Jul;2016;R$ 3,2474;;;;;;;;;;;;;;;
01/07/2016;01;Jul;2016;R$ 3,2292;;;;;;;;;;;;;;;
30/06/2016;30;Jun;2016;R$ 3,2092;;;;;;;;;;;;;;;
29/06/2016;29;Jun;2016;R$ 3,2429;;;;;;;;;;;;;;;
28/06/2016;28;Jun;2016;R$ 3,3261;;;;;;;;;;;;;;;
27/06/2016;27;Jun;2016;R$ 3,3928;;;;;;;;;;;;;;;
24/06/2016;24;Jun;2016;R$ 3,3766;;;;;;;;;;;;;;;
23/06/2016;23;Jun;2016;R$ 3,3527;;;;;;;;;;;;;;;
22/06/2016;22;Jun;2016;R$ 3,3877;;;;;;;;;;;;;;;
21/06/2016;21;Jun;2016;R$ 3,3891;;;;;;;;;;;;;;;
20/06/2016;20;Jun;2016;R$ 3,3829;;;;;;;;;;;;;;;
17/06/2016;17;Jun;2016;R$ 3,4366;;;;;;;;;;;;;;;
16/06/2016;16;Jun;2016;R$ 3,4898;;;;;;;;;;;;;;;
15/06/2016;15;Jun;2016;R$ 3,4762;;;;;;;;;;;;;;;
14/06/2016;14;Jun;2016;R$ 3,4833;;;;;;;;;;;;;;;
13/06/2016;13;Jun;2016;R$ 3,4527;;;;;;;;;;;;;;;
10/06/2016;10;Jun;2016;R$ 3,4255;;;;;;;;;;;;;;;
09/06/2016;09;Jun;2016;R$ 3,3811;;;;;;;;;;;;;;;
08/06/2016;08;Jun;2016;R$ 3,3892;;;;;;;;;;;;;;;
07/06/2016;07;Jun;2016;R$ 3,4739;;;;;;;;;;;;;;;
06/06/2016;06;Jun;2016;R$ 3,5092;;;;;;;;;;;;;;;
03/06/2016;03;Jun;2016;R$ 3,5403;;;;;;;;;;;;;;;
02/06/2016;02;Jun;2016;R$ 3,5955;;;;;;;;;;;;;;;
01/06/2016;01;Jun;2016;R$ 3,6120;;;;;;;;;;;;;;;
31/05/2016;31;Mai;2016;R$ 3,5945;;;;;;;;;;;;;;;
30/05/2016;30;Mai;2016;R$ 3,5991;;;;;;;;;;;;;;;
27/05/2016;27;Mai;2016;R$ 3,6162;;;;;;;;;;;;;;;
25/05/2016;25;Mai;2016;R$ 3,5798;;;;;;;;;;;;;;;
24/05/2016;24;Mai;2016;R$ 3,5485;;;;;;;;;;;;;;;
23/05/2016;23;Mai;2016;R$ 3,5654;;;;;;;;;;;;;;;
20/05/2016;20;Mai;2016;R$ 3,5413;;;;;;;;;;;;;;;
19/05/2016;19;Mai;2016;R$ 3,5997;;;;;;;;;;;;;;;
18/05/2016;18;Mai;2016;R$ 3,5362;;;;;;;;;;;;;;;
17/05/2016;17;Mai;2016;R$ 3,5031;;;;;;;;;;;;;;;
16/05/2016;16;Mai;2016;R$ 3,5029;;;;;;;;;;;;;;;
13/05/2016;13;Mai;2016;R$ 3,5035;;;;;;;;;;;;;;;
12/05/2016;12;Mai;2016;R$ 3,4871;;;;;;;;;;;;;;;
11/05/2016;11;Mai;2016;R$ 3,4639;;;;;;;;;;;;;;;
10/05/2016;10;Mai;2016;R$ 3,4766;;;;;;;;;;;;;;;
09/05/2016;09;Mai;2016;R$ 3,5380;;;;;;;;;;;;;;;
06/05/2016;06;Mai;2016;R$ 3,5356;;;;;;;;;;;;;;;
05/05/2016;05;Mai;2016;R$ 3,5290;;;;;;;;;;;;;;;
04/05/2016;04;Mai;2016;R$ 3,5391;;;;;;;;;;;;;;;
03/05/2016;03;Mai;2016;R$ 3,5544;;;;;;;;;;;;;;;
02/05/2016;02;Mai;2016;R$ 3,4985;;;;;;;;;;;;;;;
29/04/2016;29;Abr;2016;R$ 3,4502;;;;;;;;;;;;;;;
28/04/2016;28;Abr;2016;R$ 3,4986;;;;;;;;;;;;;;;
27/04/2016;27;Abr;2016;R$ 3,5289;;;;;;;;;;;;;;;
26/04/2016;26;Abr;2016;R$ 3,5294;;;;;;;;;;;;;;;
25/04/2016;25;Abr;2016;R$ 3,5466;;;;;;;;;;;;;;;
22/04/2016;22;Abr;2016;R$ 3,5823;;;;;;;;;;;;;;;
20/04/2016;20;Abr;2016;R$ 3,5497;;;;;;;;;;;;;;;
19/04/2016;19;Abr;2016;R$ 3,5532;;;;;;;;;;;;;;;
18/04/2016;18;Abr;2016;R$ 3,5898;;;;;;;;;;;;;;;
15/04/2016;15;Abr;2016;R$ 3,5270;;;;;;;;;;;;;;;
14/04/2016;14;Abr;2016;R$ 3,5120;;;;;;;;;;;;;;;
13/04/2016;13;Abr;2016;R$ 3,5423;;;;;;;;;;;;;;;
12/04/2016;12;Abr;2016;R$ 3,5400;;;;;;;;;;;;;;;
11/04/2016;11;Abr;2016;R$ 3,5278;;;;;;;;;;;;;;;
08/04/2016;08;Abr;2016;R$ 3,6379;;;;;;;;;;;;;;;
07/04/2016;07;Abr;2016;R$ 3,6915;;;;;;;;;;;;;;;
06/04/2016;06;Abr;2016;R$ 3,6743;;;;;;;;;;;;;;;
05/04/2016;05;Abr;2016;R$ 3,6575;;;;;;;;;;;;;;;
04/04/2016;04;Abr;2016;R$ 3,5865;;;;;;;;;;;;;;;
01/04/2016;01;Abr;2016;R$ 3,5793;;;;;;;;;;;;;;;
31/03/2016;31;Mar;2016;R$ 3,5583;;;;;;;;;;;;;;;
30/03/2016;30;Mar;2016;R$ 3,6110;;;;;;;;;;;;;;;
29/03/2016;29;Mar;2016;R$ 3,6681;;;;;;;;;;;;;;;
28/03/2016;28;Mar;2016;R$ 3,6401;;;;;;;;;;;;;;;
24/03/2016;24;Mar;2016;R$ 3,6942;;;;;;;;;;;;;;;
23/03/2016;23;Mar;2016;R$ 3,6525;;;;;;;;;;;;;;;
22/03/2016;22;Mar;2016;R$ 3,6067;;;;;;;;;;;;;;;
21/03/2016;21;Mar;2016;R$ 3,6223;;;;;;;;;;;;;;;
18/03/2016;18;Mar;2016;R$ 3,6140;;;;;;;;;;;;;;;
17/03/2016;17;Mar;2016;R$ 3,6439;;;;;;;;;;;;;;;
16/03/2016;16;Mar;2016;R$ 3,8073;;;;;;;;;;;;;;;
15/03/2016;15;Mar;2016;R$ 3,7110;;;;;;;;;;;;;;;
14/03/2016;14;Mar;2016;R$ 3,6232;;;;;;;;;;;;;;;
11/03/2016;11;Mar;2016;R$ 3,6265;;;;;;;;;;;;;;;
10/03/2016;10;Mar;2016;R$ 3,6694;;;;;;;;;;;;;;;
09/03/2016;09;Mar;2016;R$ 3,7031;;;;;;;;;;;;;;;
08/03/2016;08;Mar;2016;R$ 3,7807;;;;;;;;;;;;;;;
07/03/2016;07;Mar;2016;R$ 3,7708;;;;;;;;;;;;;;;
04/03/2016;04;Mar;2016;R$ 3,7182;;;;;;;;;;;;;;;
03/03/2016;03;Mar;2016;R$ 3,8498;;;;;;;;;;;;;;;
02/03/2016;02;Mar;2016;R$ 3,9110;;;;;;;;;;;;;;;
01/03/2016;01;Mar;2016;R$ 3,9907;;;;;;;;;;;;;;;
29/02/2016;29;Fev;2016;R$ 3,9790;;;;;;;;;;;;;;;
26/02/2016;26;Fev;2016;R$ 3,9571;;;;;;;;;;;;;;;
25/02/2016;25;Fev;2016;R$ 3,9394;;;;;;;;;;;;;;;
24/02/2016;24;Fev;2016;R$ 3,9894;;;;;;;;;;;;;;;
23/02/2016;23;Fev;2016;R$ 3,9678;;;;;;;;;;;;;;;
22/02/2016;22;Fev;2016;R$ 3,9612;;;;;;;;;;;;;;;
19/02/2016;19;Fev;2016;R$ 4,0486;;;;;;;;;;;;;;;
18/02/2016;18;Fev;2016;R$ 4,0084;;;;;;;;;;;;;;;
17/02/2016;17;Fev;2016;R$ 4,0312;;;;;;;;;;;;;;;
16/02/2016;16;Fev;2016;R$ 4,0207;;;;;;;;;;;;;;;
15/02/2016;15;Fev;2016;R$ 3,9879;;;;;;;;;;;;;;;
12/02/2016;12;Fev;2016;R$ 3,9884;;;;;;;;;;;;;;;
11/02/2016;11;Fev;2016;R$ 3,9636;;;;;;;;;;;;;;;
10/02/2016;10;Fev;2016;R$ 3,9406;;;;;;;;;;;;;;;
05/02/2016;05;Fev;2016;R$ 3,8969;;;;;;;;;;;;;;;
04/02/2016;04;Fev;2016;R$ 3,8646;;;;;;;;;;;;;;;
03/02/2016;03;Fev;2016;R$ 3,9552;;;;;;;;;;;;;;;
02/02/2016;02;Fev;2016;R$ 3,9913;;;;;;;;;;;;;;;
01/02/2016;01;Fev;2016;R$ 3,9979;;;;;;;;;;;;;;;
29/01/2016;29;Jan;2016;R$ 4,0422;;;;;;;;;;;;;;;
28/01/2016;28;Jan;2016;R$ 4,0832;;;;;;;;;;;;;;;
27/01/2016;27;Jan;2016;R$ 4,0441;;;;;;;;;;;;;;;
26/01/2016;26;Jan;2016;R$ 4,0961;;;;;;;;;;;;;;;
25/01/2016;25;Jan;2016;R$ 4,0991;;;;;;;;;;;;;;;
22/01/2016;22;Jan;2016;R$ 4,1226;;;;;;;;;;;;;;;
21/01/2016;21;Jan;2016;R$ 4,1552;;;;;;;;;;;;;;;
20/01/2016;20;Jan;2016;R$ 4,0855;;;;;;;;;;;;;;;
19/01/2016;19;Jan;2016;R$ 4,0297;;;;;;;;;;;;;;;
18/01/2016;18;Jan;2016;R$ 4,0358;;;;;;;;;;;;;;;
15/01/2016;15;Jan;2016;R$ 4,0396;;;;;;;;;;;;;;;
14/01/2016;14;Jan;2016;R$ 4,0217;;;;;;;;;;;;;;;
13/01/2016;13;Jan;2016;R$ 3,9857;;;;;;;;;;;;;;;
12/01/2016;12;Jan;2016;R$ 4,0293;;;;;;;;;;;;;;;
11/01/2016;11;Jan;2016;R$ 4,0147;;;;;;;;;;;;;;;
08/01/2016;08;Jan;2016;R$ 4,0244;;;;;;;;;;;;;;;
07/01/2016;07;Jan;2016;R$ 4,0469;;;;;;;;;;;;;;;
06/01/2016;06;Jan;2016;R$ 4,0297;;;;;;;;;;;;;;;
05/01/2016;05;Jan;2016;R$ 4,0108;;;;;;;;;;;;;;;
04/01/2016;04;Jan;2016;R$ 4,0380;;;;;;;;;;;;;;;
31/12/2015;31;Dez;2015;R$ 3,9042;;;;;;;;;;;;;;;
30/12/2015;30;Dez;2015;R$ 3,9042;;;;;;;;;;;;;;;
29/12/2015;29;Dez;2015;R$ 3,8486;;;;;;;;;;;;;;;
28/12/2015;28;Dez;2015;R$ 3,9180;;;;;;;;;;;;;;;
24/12/2015;24;Dez;2015;R$ 3,9511;;;;;;;;;;;;;;;
23/12/2015;23;Dez;2015;R$ 3,9626;;;;;;;;;;;;;;;
22/12/2015;22;Dez;2015;R$ 3,9764;;;;;;;;;;;;;;;
21/12/2015;21;Dez;2015;R$ 3,9825;;;;;;;;;;;;;;;
18/12/2015;18;Dez;2015;R$ 3,9056;;;;;;;;;;;;;;;
17/12/2015;17;Dez;2015;R$ 3,8923;;;;;;;;;;;;;;;
16/12/2015;16;Dez;2015;R$ 3,9351;;;;;;;;;;;;;;;
15/12/2015;15;Dez;2015;R$ 3,8697;;;;;;;;;;;;;;;
14/12/2015;14;Dez;2015;R$ 3,9017;;;;;;;;;;;;;;;
11/12/2015;11;Dez;2015;R$ 3,8541;;;;;;;;;;;;;;;
10/12/2015;10;Dez;2015;R$ 3,7679;;;;;;;;;;;;;;;
09/12/2015;09;Dez;2015;R$ 3,7573;;;;;;;;;;;;;;;
08/12/2015;08;Dez;2015;R$ 3,7915;;;;;;;;;;;;;;;
07/12/2015;07;Dez;2015;R$ 3,7470;;;;;;;;;;;;;;;
04/12/2015;04;Dez;2015;R$ 3,7569;;;;;;;;;;;;;;;
03/12/2015;03;Dez;2015;R$ 3,7964;;;;;;;;;;;;;;;
02/12/2015;02;Dez;2015;R$ 3,8539;;;;;;;;;;;;;;;
01/12/2015;01;Dez;2015;R$ 3,8739;;;;;;;;;;;;;;;
30/11/2015;30;Nov;2015;R$ 3,8499;;;;;;;;;;;;;;;
27/11/2015;27;Nov;2015;R$ 3,7392;;;;;;;;;;;;;;;
26/11/2015;26;Nov;2015;R$ 3,7600;;;;;;;;;;;;;;;
25/11/2015;25;Nov;2015;R$ 3,7682;;;;;;;;;;;;;;;
24/11/2015;24;Nov;2015;R$ 3,7075;;;;;;;;;;;;;;;
23/11/2015;23;Nov;2015;R$ 3,7224;;;;;;;;;;;;;;;
20/11/2015;20;Nov;2015;R$ 3,7000;;;;;;;;;;;;;;;
19/11/2015;19;Nov;2015;R$ 3,7435;;;;;;;;;;;;;;;
18/11/2015;18;Nov;2015;R$ 3,7915;;;;;;;;;;;;;;;
17/11/2015;17;Nov;2015;R$ 3,8045;;;;;;;;;;;;;;;
16/11/2015;16;Nov;2015;R$ 3,8330;;;;;;;;;;;;;;;
13/11/2015;13;Nov;2015;R$ 3,8016;;;;;;;;;;;;;;;
12/11/2015;12;Nov;2015;R$ 3,7990;;;;;;;;;;;;;;;
11/11/2015;11;Nov;2015;R$ 3,7320;;;;;;;;;;;;;;;
10/11/2015;10;Nov;2015;R$ 3,7975;;;;;;;;;;;;;;;
09/11/2015;09;Nov;2015;R$ 3,7922;;;;;;;;;;;;;;;
06/11/2015;06;Nov;2015;R$ 3,8053;;;;;;;;;;;;;;;
05/11/2015;05;Nov;2015;R$ 3,7887;;;;;;;;;;;;;;;
04/11/2015;04;Nov;2015;R$ 3,7680;;;;;;;;;;;;;;;
03/11/2015;03;Nov;2015;R$ 3,8120;;;;;;;;;;;;;;;
30/10/2015;30;Out;2015;R$ 3,8582;;;;;;;;;;;;;;;
29/10/2015;29;Out;2015;R$ 3,9321;;;;;;;;;;;;;;;
28/10/2015;28;Out;2015;R$ 3,8791;;;;;;;;;;;;;;;
27/10/2015;27;Out;2015;R$ 3,9108;;;;;;;;;;;;;;;
26/10/2015;26;Out;2015;R$ 3,8575;;;;;;;;;;;;;;;
23/10/2015;23;Out;2015;R$ 3,8982;;;;;;;;;;;;;;;
22/10/2015;22;Out;2015;R$ 3,9354;;;;;;;;;;;;;;;
21/10/2015;21;Out;2015;R$ 3,9380;;;;;;;;;;;;;;;
20/10/2015;20;Out;2015;R$ 3,8650;;;;;;;;;;;;;;;
19/10/2015;19;Out;2015;R$ 3,9009;;;;;;;;;;;;;;;
16/10/2015;16;Out;2015;R$ 3,8432;;;;;;;;;;;;;;;
15/10/2015;15;Out;2015;R$ 3,8337;;;;;;;;;;;;;;;
14/10/2015;14;Out;2015;R$ 3,8501;;;;;;;;;;;;;;;
13/10/2015;13;Out;2015;R$ 3,8243;;;;;;;;;;;;;;;
09/10/2015;09;Out;2015;R$ 3,7380;;;;;;;;;;;;;;;
08/10/2015;08;Out;2015;R$ 3,8511;;;;;;;;;;;;;;;
07/10/2015;07;Out;2015;R$ 3,8053;;;;;;;;;;;;;;;
06/10/2015;06;Out;2015;R$ 3,8561;;;;;;;;;;;;;;;
05/10/2015;05;Out;2015;R$ 3,9135;;;;;;;;;;;;;;;
02/10/2015;02;Out;2015;R$ 4,0003;;;;;;;;;;;;;;;
01/10/2015;01;Out;2015;R$ 3,9788;;;;;;;;;;;;;;;
30/09/2015;30;Set;2015;R$ 3,9722;;;;;;;;;;;;;;;
29/09/2015;29;Set;2015;R$ 4,1165;;;;;;;;;;;;;;;
28/09/2015;28;Set;2015;R$ 4,0093;;;;;;;;;;;;;;;
25/09/2015;25;Set;2015;R$ 3,9472;;;;;;;;;;;;;;;
24/09/2015;24;Set;2015;R$ 4,1942;;;;;;;;;;;;;;;
23/09/2015;23;Set;2015;R$ 4,1034;;;;;;;;;;;;;;;
22/09/2015;22;Set;2015;R$ 4,0419;;;;;;;;;;;;;;;
21/09/2015;21;Set;2015;R$ 3,9815;;;;;;;;;;;;;;;
18/09/2015;18;Set;2015;R$ 3,9015;;;;;;;;;;;;;;;
17/09/2015;17;Set;2015;R$ 3,8915;;;;;;;;;;;;;;;
16/09/2015;16;Set;2015;R$ 3,8361;;;;;;;;;;;;;;;
15/09/2015;15;Set;2015;R$ 3,8593;;;;;;;;;;;;;;;
14/09/2015;14;Set;2015;R$ 3,8647;;;;;;;;;;;;;;;
11/09/2015;11;Set;2015;R$ 3,8692;;;;;;;;;;;;;;;
10/09/2015;10;Set;2015;R$ 3,8691;;;;;;;;;;;;;;;
09/09/2015;09;Set;2015;R$ 3,7864;;;;;;;;;;;;;;;
08/09/2015;08;Set;2015;R$ 3,8021;;;;;;;;;;;;;;;
04/09/2015;04;Set;2015;R$ 3,7980;;;;;;;;;;;;;;;
03/09/2015;03;Set;2015;R$ 3,7753;;;;;;;;;;;;;;;
02/09/2015;02;Set;2015;R$ 3,7307;;;;;;;;;;;;;;;
01/09/2015;01;Set;2015;R$ 3,6719;;;;;;;;;;;;;;;
31/08/2015;31;Ago;2015;R$ 3,6461;;;;;;;;;;;;;;;
28/08/2015;28;Ago;2015;R$ 3,5784;;;;;;;;;;;;;;;
27/08/2015;27;Ago;2015;R$ 3,5549;;;;;;;;;;;;;;;
26/08/2015;26;Ago;2015;R$ 3,6320;;;;;;;;;;;;;;;
25/08/2015;25;Ago;2015;R$ 3,5339;;;;;;;;;;;;;;;
24/08/2015;24;Ago;2015;R$ 3,5488;;;;;;;;;;;;;;;
21/08/2015;21;Ago;2015;R$ 3,4890;;;;;;;;;;;;;;;
20/08/2015;20;Ago;2015;R$ 3,4745;;;;;;;;;;;;;;;
19/08/2015;19;Ago;2015;R$ 3,4843;;;;;;;;;;;;;;;
18/08/2015;18;Ago;2015;R$ 3,4805;;;;;;;;;;;;;;;
17/08/2015;17;Ago;2015;R$ 3,4739;;;;;;;;;;;;;;;
14/08/2015;14;Ago;2015;R$ 3,4755;;;;;;;;;;;;;;;
13/08/2015;13;Ago;2015;R$ 3,5068;;;;;;;;;;;;;;;
12/08/2015;12;Ago;2015;R$ 3,4820;;;;;;;;;;;;;;;
11/08/2015;11;Ago;2015;R$ 3,4919;;;;;;;;;;;;;;;
10/08/2015;10;Ago;2015;R$ 3,4903;;;;;;;;;;;;;;;
07/08/2015;07;Ago;2015;R$ 3,5175;;;;;;;;;;;;;;;
06/08/2015;06;Ago;2015;R$ 3,5341;;;;;;;;;;;;;;;
05/08/2015;05;Ago;2015;R$ 3,4844;;;;;;;;;;;;;;;
04/08/2015;04;Ago;2015;R$ 3,4669;;;;;;;;;;;;;;;
03/08/2015;03;Ago;2015;R$ 3,4419;;;;;;;;;;;;;;;
31/07/2015;31;Jul;2015;R$ 3,3934;;;;;;;;;;;;;;;
30/07/2015;30;Jul;2015;R$ 3,3646;;;;;;;;;;;;;;;
29/07/2015;29;Jul;2015;R$ 3,3413;;;;;;;;;;;;;;;
28/07/2015;28;Jul;2015;R$ 3,3808;;;;;;;;;;;;;;;
27/07/2015;27;Jul;2015;R$ 3,3551;;;;;;;;;;;;;;;
24/07/2015;24;Jul;2015;R$ 3,3248;;;;;;;;;;;;;;;
23/07/2015;23;Jul;2015;R$ 3,2844;;;;;;;;;;;;;;;
22/07/2015;22;Jul;2015;R$ 3,2088;;;;;;;;;;;;;;;
21/07/2015;21;Jul;2015;R$ 3,1807;;;;;;;;;;;;;;;
20/07/2015;20;Jul;2015;R$ 3,2143;;;;;;;;;;;;;;;
17/07/2015;17;Jul;2015;R$ 3,1826;;;;;;;;;;;;;;;
16/07/2015;16;Jul;2015;R$ 3,1369;;;;;;;;;;;;;;;
15/07/2015;15;Jul;2015;R$ 3,1526;;;;;;;;;;;;;;;
14/07/2015;14;Jul;2015;R$ 3,1224;;;;;;;;;;;;;;;
13/07/2015;13;Jul;2015;R$ 3,1588;;;;;;;;;;;;;;;
10/07/2015;10;Jul;2015;R$ 3,1891;;;;;;;;;;;;;;;
09/07/2015;09;Jul;2015;R$ 3,2152;;;;;;;;;;;;;;;
08/07/2015;08;Jul;2015;R$ 3,2275;;;;;;;;;;;;;;;
07/07/2015;07;Jul;2015;R$ 3,1803;;;;;;;;;;;;;;;
06/07/2015;06;Jul;2015;R$ 3,1425;;;;;;;;;;;;;;;
03/07/2015;03;Jul;2015;R$ 3,1265;;;;;;;;;;;;;;;
02/07/2015;02;Jul;2015;R$ 3,1166;;;;;;;;;;;;;;;
01/07/2015;01;Jul;2015;R$ 3,1185;;;;;;;;;;;;;;;
30/06/2015;30;Jun;2015;R$ 3,1019;;;;;;;;;;;;;;;
29/06/2015;29;Jun;2015;R$ 3,1383;;;;;;;;;;;;;;;
26/06/2015;26;Jun;2015;R$ 3,1265;;;;;;;;;;;;;;;
25/06/2015;25;Jun;2015;R$ 3,1009;;;;;;;;;;;;;;;
24/06/2015;24;Jun;2015;R$ 3,0846;;;;;;;;;;;;;;;
23/06/2015;23;Jun;2015;R$ 3,1036;;;;;;;;;;;;;;;
22/06/2015;22;Jun;2015;R$ 3,0751;;;;;;;;;;;;;;;
19/06/2015;19;Jun;2015;R$ 3,0782;;;;;;;;;;;;;;;
18/06/2015;18;Jun;2015;R$ 3,0466;;;;;;;;;;;;;;;
17/06/2015;17;Jun;2015;R$ 3,0983;;;;;;;;;;;;;;;
16/06/2015;16;Jun;2015;R$ 3,1076;;;;;;;;;;;;;;;
15/06/2015;15;Jun;2015;R$ 3,1030;;;;;;;;;;;;;;;
12/06/2015;12;Jun;2015;R$ 3,1101;;;;;;;;;;;;;;;
11/06/2015;11;Jun;2015;R$ 3,1508;;;;;;;;;;;;;;;
10/06/2015;10;Jun;2015;R$ 3,0837;;;;;;;;;;;;;;;
